0,32.91,13.982499999999998,13.535,30,15,81,13.24915053763441,31.59405376344086
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,33.13666666666666,14.12,14.05,30,15,82,12.96736111111111,32.25521723646723
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,449.21999999999997,531.8657142857143,657.8828571428572,30,15,83,6.358795599305153,43.29850994016599
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,1036.37875,680.1825,688.94375,30,15,84,2.829923168857777,101.12714188150932
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.692500000000003,15.112499999999999,12.8825,30,16,75,13.32579098067287,31.50683607730852
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.5875,15.077499999999999,12.91,30,16,76,13.333156384505022,31.51746771879484
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,29.657500000000002,14.739999999999998,12.9125,30,16,77,13.514243636363636,31.372418181818183
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.597499999999997,13.82,12.847499999999998,30,16,78,13.39423174718489,31.48465310570287
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.134999999999998,14.325000000000001,13.077499999999999,30,16,79,13.275367700072099,31.647754145638068
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,32.8175,14.5,13.5225,30,16,80,13.161268362594054,31.834851307774994
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.6275,14.305,12.5975,29,14,74,13.396438989683386,31.192091782283885
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,33.045,13.165,12.8575,29,14,77,13.48238300935925,30.908610511159104
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.775,13.18,13.442499999999999,29,14,80,13.478275109170307,31.23374090247453
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,37.296666666666674,13.092500000000001,13.9175,29,14,83,13.226138153185397,31.641506800286326
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.144999999999996,14.8675,12.955,29,17,74,13.351040691393592,31.658685631976958
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,29.465,14.2625,13.2075,29,17,77,13.466823144104804,31.309137554585153
